region,customer_name,total_sales,rank_value
North,"Gary Hansen",1630.97,296
North,"Joe Kamberova",1628.58,297
North,"Barry Pond",1628.17,298
North,"Clay Ludtke",1628.00,299
North,"Christy Brittain",1614.67,300
North,"Sara Luxemburg",1609.55,301
North,"Mathew Reese",1604.12,302
North,"Allen Armold",1590.55,303
North,"Denise Leinenbach",1587.86,304
North,"Phillina Ober",1580.41,305
North,"Alex Russell",1574.84,306
North,"Jesus Ocampo",1572.88,307
North,"Joel Jenkins",1572.70,308
North,"Paul MacIntyre",1566.86,309
North,"Anna Andreadi",1559.81,310
North,"Bill Donatelli",1558.75,311
North,"Tracy Hopkins",1555.47,312
North,"Sharelle Roach",1552.82,313
North,"Marc Crier",1542.15,314
North,"Chuck Magee",1540.70,315
North,"Sarah Foster",1540.35,316
North,"Duane Huffman",1539.69,317
North,"Mitch Willingham",1526.21,318
North,"Janet Molinari",1524.77,319
North,"Keith Dawkins",1521.41,320
North,"Harold Pawlan",1514.74,321
North,"Nora Pelletier",1514.16,322
North,"Michael Paige",1513.81,323
North,"Dean Katz",1499.00,324
North,"Beth Fritzler",1495.89,325
North,"Brian Thompson",1491.67,326
North,"Nancy Lomonaco",1481.71,327
North,"Muhammed Yedwab",1480.21,328
North,"Bill Tyler",1479.00,329
North,"Ruben Ausman",1473.95,330
North,"Bruce Stewart",1469.32,331
North,"Michael Granlund",1464.99,332
North,"Ken Dana",1460.30,333
North,"Bryan Mills",1458.00,334
North,"Andrew Roberts",1451.97,335
North,"Meg Tillman",1449.55,336
North,"Resi Pölking",1441.47,337
North,"Scott Williamson",1440.12,338
North,"David Philippe",1437.63,339
North,"Anthony Jacobs",1424.46,340
North,"Greg Hansen",1421.67,341
North,"Robert Marley",1421.43,342
North,"Jonathan Howell",1419.07,343
North,"Jamie Kunitz",1416.84,344
North,"Dan Reichenbach",1415.07,345
North,"Darren Koutras",1413.16,346
North,"Larry Blacks",1408.64,347
North,"Stephanie Phelps",1406.46,348
North,"Parhena Norris",1390.46,349
North,"James Lanier",1386.90,350
North,"Thomas Seio",1383.55,351
North,"Craig Molinari",1382.58,352
North,"Alan Barnes",1372.13,353
North,"Jennifer Patt",1368.71,354
North,"Chris McAfee",1352.46,355
North,"Sean Braxton",1350.25,356
North,"Seth Vernon",1347.10,357
North,"Corey Roper",1341.76,358
North,"Anthony Witt",1340.44,359
North,"Kelly Lampkin",1339.79,360
North,"Sample Company A",1335.30,361
North,"Craig Carroll",1332.63,362
North,"Sanjit Chand",1328.79,363
North,"Michael Nguyen",1322.78,364
North,"Erin Mull",1317.78,365
North,"Helen Abelman",1315.28,366
North,"Charles Sheldon",1313.31,367
North,"Alan Dominguez",1307.02,368
North,"Gary Hwang",1306.04,369
North,"Roy Phan",1297.39,370
North,"Stefania Perrino",1296.34,371
North,"Ruben Dartt",1291.67,372
North,"Ritsa Hightower",1284.04,373
North,"Justin Ritter",1282.50,374
North,"Julie Prescott",1279.95,375
North,"Larry Tron",1279.27,376
North,"Ross DeVincentis",1278.65,377
North,"Eva Jacobs",1274.97,378
North,"Gary Zandusky",1269.20,379
North,"Stuart Van",1259.58,380
North,"Julie Creighton",1257.01,381
North,"Nathan Mautz",1256.80,382
North,"Bryan Davis",1247.97,383
North,"Troy Blackwell",1243.98,384
North,"Katharine Harms",1232.16,385
North,"Sam Craven",1223.68,386
North,"Pauline Chand",1222.09,387
North,"Aaron Hawkins",1215.88,388
North,Corey-Lock,1206.14,389
North,"Jonathan Doherty",1189.25,390
North,"Larry Hughes",1177.16,391
North,"Roger Demir",1155.07,392
North,"Doug O'Connell",1152.47,393
North,"Sally Hughsby",1152.31,394
North,"Jas O'Carroll",1151.22,395
North,"Victoria Wilson",1145.86,396
North,"Toby Braunhardt",1143.82,397
North,"Mick Crebagga",1137.32,398
North,"David Smith",1132.38,399
North,"Jeremy Pistek",1131.08,400
North,"Steven Cartwright",1126.12,401
North,"Lauren Leatherbury",1123.40,402
North,"John Stevenson",1121.60,403
North,"Sean Wendt",1115.26,404
North,"Joni Blumstein",1115.23,405
North,"Cynthia Voltz",1111.74,406
North,"Jennifer Jackson",1111.28,407
North,"Vivek Gonzalez",1110.66,408
North,"Nick Radford",1105.45,409
North,"Toby Gnade",1098.28,410
North,"Nick Crebassa",1088.91,411
North,"Thomas Boland",1085.69,412
North,"Peter McVee",1085.58,413
North,"Saphhira Shifley",1080.33,414
North,"Steve Carroll",1074.21,415
North,"Mitch Gastineau",1069.28,416
North,"Peter Bühler",1064.76,417
North,"William Brown",1064.39,418
North,"Tom Boeckenhauer",1062.30,419
North,"Dorothy Dickinson",1062.19,420
North,"Shahid Hopkins",1060.40,421
North,"Michael Dominguez",1058.70,422
North,"Anna Gayman",1058.58,423
North,"Philisse Overcash",1058.28,424
North,"Steve Chapman",1050.19,425
North,"Ryan Crowe",1041.65,426
North,"Jim Sink",1040.26,427
North,"Brenda Bowman",1037.92,428
North,"Eugene Barchas",1035.75,429
North,"Alan Hwang",1031.02,430
North,"Lena Hernandez",1011.34,431
North,"Anemone Ratner",1009.34,432
North,"Nat Carroll",1008.14,433
North,"Rob Lucas",1006.00,434
North,"Arianne Irving",994.64,435
North,"Joni Wasserman",991.85,436
North,"Cynthia Arntzen",988.24,437
North,"Bart Pistole",981.33,438
North,"Stewart Visinsky",973.92,439
North,"Katherine Murray",973.68,440
North,"Chris Selesnick",973.56,441
North,"Michelle Ellison",972.34,442
North,"Sarah Brown",971.99,443
North,"Ted Butterfield",968.52,444
North,"Maria Zettner",966.07,445
North,"Zuschuss Donatelli",947.41,446
North,"Julie Kriz",946.84,447
North,"John Huston",945.23,448
North,"Zuschuss Carroll",935.06,449
North,"Ben Wallace",932.68,450
North,"Annie Zypern",930.72,451
North,"Mike Kennedy",922.54,452
North,"Katherine Ducich",920.29,453
North,"Liz Thompson",919.99,454
North,"Christine Phan",915.02,455
North,"Chuck Sachs",913.40,456
North,"Liz Preis",912.92,457
North,"Dionis Lloyd",912.24,458
North,"Bryan Spruell",908.63,459
North,"Gary Mitchum",904.59,460
North,"Bruce Degenhardt",902.36,461
North,"Yana Sorensen",899.18,462
North,"Mark Packer",897.31,463
North,"Jay Fein",896.15,464
North,"Maribeth Schnelling",895.50,465
North,"Maris LaWare",881.58,466
North,"Amy Cox",880.35,467
North,"Lycoris Saunders",878.54,468
North,"Maria Etezadi",878.40,469
North,"Christopher Schild",875.89,470
North,"Justin MacKendrick",873.81,471
North,"Arthur Prichep",864.38,472
North,"Frank Preis",862.78,473
North,"Dave Brooks",852.52,474
North,"Edward Becker",848.82,475
North,"Shirley Schmidt",847.92,476
North,"Tom Prescott",846.25,477
North,"Khloe Miller",842.97,478
North,"Evan Bailliet",841.12,479
North,"Brad Eason",840.23,480
North,"Clytie Kelty",836.43,481
North,"Elpida Rittenbach",835.05,482
North,"Max Jones",828.79,483
North,"Cathy Hwang",828.27,484
North,"Mary O'Rourke",827.21,485
North,"Dave Hallsten",810.49,486
North,"Lindsay Shagiari",809.85,487
North,"John Lucas",808.73,488
North,"Eileen Kiefer",797.98,489
North,"Anna Häberlin",796.71,490
North,"Ted Trevino",796.07,491
North,"Shahid Collister",793.38,492
North,"Beth Thompson",791.49,493
North,"Roy Französisch",787.45,494
North,"Anthony Garverick",786.25,495
North,"Clay Rozendal",781.71,496
North,"Grace Kelly",778.95,497
North,"Neil Französisch",775.88,498
North,"Bradley Nguyen",775.11,499
North,"Sibella Parks",774.57,500
North,"Matt Collister",771.39,501
North,"Michelle Lonsdale",768.12,502
North,"Bill Stewart",767.94,503
North,"Alejandro Grove",755.87,504
North,"Anthony Rawles",749.07,505
North,"Sheri Gordon",748.66,506
North,"Randy Ferguson",737.60,507
North,"Karen Ferguson",737.34,508
North,"Matt Collins",727.58,509
North,"Giulietta Baptist",727.54,510
North,"Maureen Gnade",722.62,511
North,"Rose O'Brian",722.51,512
North,"Damala Kotsonis",721.93,513
North,"Brendan Sweed",715.73,514
North,"George Bell",709.77,515
North,"Brendan Murry",708.24,516
North,"Joel Eaton",706.89,517
North,"Bobby Trafton",706.63,518
North,"Charlotte Melton",700.05,519
North,"Frank Carlisle",699.33,520
North,"Aaron Bergman",698.66,521
North,"Xylona Preis",693.17,522
North,"Janet Martin",683.57,523
North,"Cynthia Delaney",677.68,524
North,"Anthony Johnson",677.33,525
North,"Ed Jacobs",656.68,526
North,"Christina DeMoss",655.13,527
North,"Mark Haberlin",652.66,528
North,"Edward Hooks",652.61,529
North,"Henia Zydlo",652.00,530
North,"Justin Hirsh",651.29,531
North,"Kelly Williams",647.85,532
North,"Jim Karlsson",645.66,533
North,"Frank Merwin",642.88,534
North,"Eugene Hildebrand",641.22,535
North,"Muhammed MacIntyre",640.28,536
North,"Christina VanderZanden",640.06,537
North,"Denise Monton",630.90,538
North,"Alan Shonely",628.06,539
North,"Robert Waldorf",627.39,540
North,"Ken Brennan",626.50,541
North,"Ann Chong",626.48,542
North,"Bill Shonely",625.47,543
North,"Shui Tom",623.78,544
North,"Catherine Glotzbach",623.60,545
North,"Noah Childs",621.68,546
North,"Dianna Wilson",620.27,547
North,"Roy Skaria",618.58,548
North,"Anna Chung",617.49,549
North,"Fred Wasserman",617.09,550
North,"Jason Gross",617.02,551
North,"Tracy Blumstein",607.64,552
North,"Bradley Talbott",604.40,553
North,"Rick Reed",595.44,554
North,"Pierre Wener",593.88,555
North,"Karen Seio",591.75,556
North,"Adrian Barton",591.49,557
North,"Jeremy Ellison",589.38,558
North,"Lisa Hazard",587.29,559
North,"Tracy Collins",584.35,560
North,"Rob Williams",573.53,561
North,"Toby Carlisle",570.01,562
North,"Andrew Gjertsen",569.18,563
North,"Cassandra Brandow",569.03,564
North,"Greg Guthrie",566.79,565
North,"Sylvia Foulston",566.73,566
North,"Benjamin Patterson",565.66,567
North,"Tony Chapman",559.74,568
North,"Carl Ludwig",544.13,569
North,"Carol Darley",542.47,570
North,"Dario Medina",541.36,571
North,"Liz Willingham",538.76,572
North,"Becky Martin",537.48,573
North,"Liz Carlisle",536.35,574
North,"Sally Matthias",533.12,575
North,"Jim Radford",531.84,576
North,"Paul Van Hugh",529.59,577
North,"Ken Black",523.74,578
North,"Laurel Elliston",521.55,579
North,"Erin Smith",519.13,580
North,"Greg Matthias",516.07,581
North,"Giulietta Weimer",514.32,582
North,"Barry Französisch",513.31,583
North,"Tamara Dahlen",511.28,584
North,"Quincy Jones",510.31,585
North,"Thea Hudgings",509.63,586
North,"Clay Cheatham",508.57,587
North,"Dorris liebe",505.50,588
North,"Gary McGarr",501.84,589
North,"Tiffany House",497.13,590
North,"Robert Dilbeck",495.78,591
North,"Anne McFarland",495.62,592
North,"Corey Catlett",491.15,593
North,"Ionia McGrath",486.08,594
North,"Patrick Bzostek",481.81,595
North,"Michelle Arnett",476.43,596
North,"Alejandro Ballentine",458.04,597
North,"Christine Sundaresam",456.60,598
North,"Joseph Holt",451.76,599
North,"Thomas Brumley",448.46,600
North,"Ralph Arnett",437.00,601
North,"Eugene Moren",430.94,602
North,"Sam Zeldin",426.23,603
North,"Charles McCrossin",424.64,604
North,"Christine Kargatis",422.73,605
North,"Vivian Mathis",418.20,606
North,"Evan Henry",415.58,607
North,"Joy Daniels",406.85,608
North,"Tony Molinari",400.72,609
North,"Darren Powers",399.58,610
North,"Carlos Daly",399.09,611
North,"Michael Oakman",398.43,612
North,"Philip Brown",397.82,613
North,"Helen Andreada",397.08,614
North,"Fred Chung",396.95,615
North,"Charles Crestani",391.05,616
North,"Brian Dahlen",389.25,617
North,"Tonja Turnell",388.23,618
North,"Tim Brockman",386.55,619
North,"Harold Dahlen",380.90,620
North,"Katherine Hughes",378.45,621
North,"Max Engle",376.64,622
North,"Rob Beeghly",375.72,623
North,"Cari Sayre",374.54,624
North,"Kunst Miller",367.00,625
North,"Michael Kennedy",363.57,626
North,"Nora Preis",361.59,627
North,"Kean Takahito",361.37,628
North,"Muhammed Lee",360.13,629
North,"Vivek Sundaresam",356.93,630
North,"Jack O'Briant",355.23,631
North,"Kalyca Meade",353.62,632
North,"Theresa Swint",348.42,633
North,"Rick Bensley",345.96,634
North,"Raymond Buch",343.56,635
North,"Shaun Weien",341.28,636
North,"Allen Goldenen",340.72,637
North,"Tim Taslimi",335.17,638
North,"Bradley Drucker",334.86,639
North,"Matthew Grinstein",327.24,640
North,"Dianna Vittorini",325.27,641
North,"Daniel Lacy",322.16,642
North,"Darren Budd",319.56,643
North,"Stuart Calhoun",311.15,644
North,"Duane Benoit",308.05,645
North,"Cathy Prescott",306.07,646
North,"Mike Vittorini",300.88,647
North,"Ivan Gibson",289.40,648
North,"Mark Van Huff",289.16,649
North,"Patrick Jones",288.98,650
North,"Michael Stewart",287.86,651
North,"Elizabeth Moffitt",283.56,652
North,"George Ashbrook",282.92,653
North,"Karen Carlisle",282.80,654
North,"Ed Braxton",282.76,655
North,"Peter Fuller",280.05,656
North,"Jim Epp",273.47,657
North,"Janet Lee",272.96,658
North,"Filia McAdams",271.16,659
North,"Linda Southworth",269.20,660
North,"Denny Ordway",267.32,661
North,"Victoria Brennan",264.99,662
North,"Brian DeCherney",262.85,663
North,"Luke Weiss",259.76,664
North,"Jack Lebron",258.69,665
North,"Max Ludwig",257.90,666
North,"Linda Cazamias",254.96,667
North,"Doug Bickford",251.54,668
North,"Tamara Chand",249.86,669
North,"Hunter Glantz",248.85,670
North,"Kristina Nunn",245.70,671
North,"Berenike Kampe",243.95,672
North,"Mark Hamilton",243.84,673
North,"Gene McClure",243.57,674
North,"Kelly Collister",239.66,675
North,"Craig Carreira",236.97,676
North,"Justin Ellison",235.78,677
North,"Eleni McCrary",234.93,678
North,"Hunter Lopez",233.28,679
North,"Karen Bern",229.98,680
North,"Frank Olsen",228.12,681
North,"Nicole Brennan",227.57,682
North,"Erin Creighton",225.96,683
North,"Susan Pistek",222.98,684
North,"Bill Overfelt",218.94,685
North,"Roland Murray",217.62,686
North,"Shahid Shariari",210.14,687
North,"Brad Thomas",209.68,688
North,"Russell D'Ascenzo",206.28,689
North,"Harold Ryan",205.37,690
North,"Art Ferguson",203.46,691
North,"Dennis Pardue",193.88,692
North,"Sung Shariari",187.74,693
North,"Logan Haushalter",185.22,694
North,"Dan Campbell",183.24,695
North,"Jim Kriz",182.11,696
North,"Alejandro Savely",180.02,697
North,"John Castell",178.15,698
North,"David Wiener",175.94,699
North,"Benjamin Farhat",175.07,700
North,"Rob Haberlin",173.82,701
North,"Thea Hendricks",173.47,702
North,"Heather Jas",172.81,703
North,"Karl Braun",172.74,704
North,"Daniel Raglin",170.26,705
North,"Kean Thornton",170.16,706
North,"Paul Lucas",169.77,707
North,"Sandra Glassco",168.46,708
North,"Adrian Shami",163.93,709
North,"Angele Hood",163.50,710
North,"David Kendrick",158.23,711
North,"Heather Kirkland",155.94,712
North,"Doug Jacobs",151.25,713
North,"Penelope Sewall",149.60,714
North,"Susan MacKendrick",149.10,715
North,"Erica Smith",148.25,716
North,"Keith Herrera",147.44,717
North,"Deanra Eno",145.98,718
North,"Julia Barnett",145.80,719
North,"Barry Blumstein",139.10,720
North,"Julia Dunbar",137.08,721
North,"Michael Chen",134.86,722
North,"Sean Christensen",130.77,723
North,"Rick Hansen",124.28,724
North,"Stephanie Ulpright",122.40,725
North,"Fred McMath",119.25,726
North,"Jocasta Rupert",108.87,727
North,"Carlos Meador",108.54,728
North,"Guy Armstrong",108.36,729
North,"Candace McMahon",102.16,730
North,"Carol Adams",101.36,731
North,"Andy Reiter",99.59,732
North,"Beth Paige",95.22,733
North,"Ralph Ritter",93.66,734
North,"Lindsay Castell",90.85,735
North,"Robert Barroso",89.09,736
North,"Jamie Frazer",88.03,737
North,"Pamela Coakley",75.12,738
North,"Marina Lichtenstein",74.48,739
North,"Edward Nazzal",73.02,740
North,"Karen Daniels",72.77,741
North,"Neil Knudson",70.31,742
North,"Toby Ritter",66.96,743
North,"Cyra Reiten",64.40,744
North,"Darrin Sayre",62.34,745
North,"Henry Goldwyn",61.83,746
North,"Annie Thurman",54.74,747
North,"Shirley Jackson",54.18,748
North,"Meg O'Connel",54.18,748
North,"Luke Schmidt",48.24,749
North,"Katrina Edelman",42.77,750
North,"Darrin Martin",41.20,751
North,"Carl Jackson",40.99,752
North,"Emily Burns",40.95,753
North,"Ann Blume",38.82,754
North,"Roger Barcio",37.08,755
North,"Jane Waco",31.59,756
North,"Barry Weirich",31.59,756
North,"Barbara Fisher",29.64,757
North,"Ann Steele",27.96,758
North,"Dennis Bolton",15.42,759
North,"Tony Sayre",13.24,760
North,"Erica Hackney",5.56,761
"North Asia","Carol Adams",9055.23,1
"North Asia","Dean percer",8976.06,2
"North Asia","Cari Sayre",8934.69,3
"North Asia","Paul Lucas",7919.76,4
"North Asia","Phillip Breyer",7436.67,5
"North Asia","Brad Norvell",7074.90,6
"North Asia","Meg O'Connel",6841.98,7
"North Asia","Peter Fuller",6824.70,8
"North Asia","Jason Klamczynski",6807.45,9
"North Asia","Charles McCrossin",6780.92,10
"North Asia","John Lee",6620.07,11
"North Asia","Sarah Bern",6577.65,12
"North Asia","Joe Elijah",6281.19,13
"North Asia","Quincy Jones",5991.25,14
"North Asia","Brian Thompson",5721.57,15
"North Asia","Patrick Gardner",5625.06,16
"North Asia","Giulietta Weimer",5601.83,17
"North Asia","Ben Ferrer",5568.84,18
"North Asia","Janet Lee",5555.73,19
"North Asia","Bill Eplett",5393.01,20
"North Asia","Rose O'Brian",5367.41,21
"North Asia","Arthur Prichep",5191.32,22
"North Asia","Denny Blanton",5165.97,23
"North Asia","Gary McGarr",4930.80,24
"North Asia","Tony Sayre",4924.86,25
"North Asia","Valerie Takahito",4688.22,26
"North Asia","Ruben Ausman",4668.06,27
"North Asia","Dave Brooks",4660.71,28
"North Asia","Nathan Mautz",4654.73,29
"North Asia","Muhammed Yedwab",4634.31,30
"North Asia","Carol Triggs",4604.16,31
"North Asia","Harold Dahlen",4580.37,32
"North Asia","Vivek Grady",4495.69,33
"North Asia","Corey Catlett",4462.76,34
"North Asia","Henry Goldwyn",4434.63,35
"North Asia","Raymond Buch",4384.83,36
"North Asia","Mike Pelletier",4365.39,37
"North Asia","Carl Ludwig",4357.74,38
"North Asia","Roger Barcio",4292.07,39
"North Asia","Maureen Gnade",4252.29,40
"North Asia","Jonathan Howell",4206.33,41
"North Asia","Matthew Grinstein",4193.07,42
"North Asia","Philisse Overcash",4093.86,43
"North Asia","John Grady",4063.89,44
"North Asia","Michael Granlund",4062.45,45
"North Asia","Carl Jackson",3963.30,46
"North Asia","Benjamin Venier",3870.26,47
"North Asia","Guy Armstrong",3858.78,48
"North Asia","Dave Kipp",3856.26,49
"North Asia","Alan Schoenberger",3835.35,50
"North Asia","Andrew Roberts",3808.95,51
"North Asia","Seth Vernon",3800.94,52
"North Asia","Michael Nguyen",3770.34,53
"North Asia","Juliana Krohn",3768.39,54
"North Asia","Janet Martin",3702.72,55
"North Asia","Carlos Daly",3695.28,56
"North Asia","Matt Collins",3677.49,57
"North Asia","Randy Ferguson",3671.20,58
"North Asia","Bryan Mills",3648.99,59
"North Asia","Tom Boeckenhauer",3632.49,60
"North Asia","Bart Watters",3526.34,61
"North Asia","Maris LaWare",3514.32,62
"North Asia","Alejandro Grove",3495.99,63
"North Asia","Deirdre Greer",3458.26,64
"North Asia","Joni Wasserman",3414.48,65
"North Asia","Sean O'Donnell",3413.58,66
"North Asia","Paul Prost",3406.02,67
"North Asia","Edward Hooks",3404.31,68
"North Asia","Shahid Collister",3398.76,69
"North Asia","Nancy Lomonaco",3379.35,70
"North Asia","Bill Stewart",3343.05,71
"North Asia","Brendan Murry",3291.28,72
"North Asia","Logan Haushalter",3276.80,73
"North Asia","Greg Hansen",3236.28,74
"North Asia","Sam Zeldin",3200.04,75
"North Asia","Jennifer Ferguson",3196.99,76
"North Asia","Phillina Ober",3105.68,77
"North Asia","Anthony Witt",3076.50,78
"North Asia","Tamara Willingham",3044.73,79
"North Asia","Alyssa Crouse",3037.26,80
"North Asia","Natalie Fritzler",3029.73,81
"North Asia","Maria Etezadi",2973.98,82
"North Asia","Robert Waldorf",2908.20,83
"North Asia","Karen Daniels",2903.64,84
"North Asia","Maureen Fritzler",2894.73,85
"North Asia","Sara Luxemburg",2862.70,86
"North Asia","Mark Haberlin",2824.77,87
"North Asia",Corey-Lock,2802.00,88
"North Asia","Heather Jas",2795.26,89
"North Asia","Laura Armstrong",2761.56,90
"North Asia","Erin Smith",2755.40,91
"North Asia","Alejandro Savely",2742.38,92
"North Asia","Emily Ducich",2709.45,93
"North Asia","Keith Dawkins",2707.17,94
"North Asia","Nona Balk",2703.84,95
"North Asia","Saphhira Shifley",2689.17,96
"North Asia","Andrew Gjertsen",2675.07,97
"North Asia","Shahid Hopkins",2643.48,98
"North Asia","Jim Radford",2625.54,99
"North Asia","Liz MacKendrick",2605.47,100
"North Asia","Maya Herman",2594.79,101
"North Asia","Hilary Holden",2589.96,102
"North Asia","Yoseph Carroll",2580.66,103
"North Asia","Theone Pippenger",2573.10,104
"North Asia","Maribeth Schnelling",2544.96,105
"North Asia","Frank Olsen",2535.27,106
"North Asia","Aaron Hawkins",2529.54,107
"North Asia","Doug O'Connell",2526.54,108
"North Asia","Penelope Sewall",2518.20,109
"North Asia","Cindy Chapman",2510.43,110
"North Asia","Stuart Van",2474.88,111
"North Asia","Bill Donatelli",2456.90,112
"North Asia","Barry Gonzalez",2453.01,113
"North Asia","Matt Collister",2444.61,114
"North Asia","Tom Zandusky",2444.31,115
"North Asia","Anne Pryor",2410.50,116
"North Asia","Art Ferguson",2396.71,117
"North Asia","Michael Moore",2374.44,118
"North Asia","Victoria Wilson",2355.75,119
"North Asia","Mitch Webber",2355.72,120
"North Asia","Joni Blumstein",2351.34,121
"North Asia","Scot Coram",2349.72,122
"North Asia","Julia Barnett",2348.40,123
"North Asia","Jason Gross",2347.74,124
"North Asia","Kelly Williams",2337.00,125
"North Asia","Elizabeth Moffitt",2299.77,126
"North Asia","Neil Französisch",2272.14,127
"North Asia","Sarah Jordon",2268.00,128
"North Asia","Jeremy Ellison",2247.42,129
"North Asia","Denise Leinenbach",2241.69,130
"North Asia","Parhena Norris",2228.46,131
"North Asia","Ann Chong",2183.73,132
"North Asia","Gary Hwang",2177.79,133
"North Asia","Nicole Fjeld",2173.50,134
"North Asia","Muhammed Lee",2154.93,135
"North Asia","Brendan Sweed",2151.39,136
"North Asia","Maureen Gastineau",2140.17,137
"North Asia","Fred Harton",2110.41,138
"North Asia","Rob Dowd",2077.17,139
"North Asia","Nat Gilpin",2061.99,140
"North Asia","Stefanie Holloman",2052.45,141
"North Asia","Sung Chung",2040.93,142
"North Asia","Magdelene Morse",2039.94,143
"North Asia","Monica Federle",2037.66,144
"North Asia","Ken Black",2021.34,145
"North Asia","Ruben Dartt",2010.03,146
"North Asia","Gene Hale",1995.84,147
"North Asia","Greg Tran",1993.04,148
"North Asia","Robert Dilbeck",1992.96,149
"North Asia","Cari MacIntyre",1980.78,150
"North Asia","Henry MacAllister",1956.18,151
"North Asia","Lisa Hazard",1955.25,152
"North Asia","Cathy Prescott",1926.72,153
"North Asia","Joy Smith",1900.80,154
"North Asia","Helen Abelman",1897.77,155
"North Asia","Gary Mitchum",1895.88,156
"North Asia","Barbara Fisher",1888.56,157
"North Asia","Valerie Mitchum",1876.72,158
"North Asia","James Lanier",1837.21,159
"North Asia","Dianna Vittorini",1836.24,160
"North Asia","Joel Jenkins",1834.36,161
"North Asia","Shirley Daniels",1815.10,162
"North Asia","William Brown",1811.22,163
"North Asia","Stephanie Ulpright",1809.78,164
"North Asia","Tamara Chand",1807.38,165
"North Asia","Bryan Davis",1799.28,166
"North Asia","Cathy Hwang",1785.57,167
"North Asia","Carlos Meador",1783.71,168
"North Asia","Paul Stevenson",1777.82,169
"North Asia","Karl Braun",1776.37,170
"North Asia","Nathan Gelder",1773.90,171
"North Asia","Jill Fjeld",1771.50,172
"North Asia","Bill Tyler",1765.41,173
"North Asia","Meg Tillman",1755.24,174
"North Asia","Ellis Ballard",1741.17,175
"North Asia","Jim Karlsson",1730.85,176
"North Asia","Lauren Leatherbury",1730.31,177
"North Asia","Frank Merwin",1715.91,178
"North Asia","Philip Brown",1712.22,179
"North Asia","Mike Kennedy",1700.09,180
"North Asia","Helen Andreada",1685.04,181
"North Asia","Katrina Edelman",1670.55,182
"North Asia","Neoma Murray",1656.18,183
"North Asia","Vivek Sundaresam",1645.47,184
"North Asia","Kristina Nunn",1644.93,185
"North Asia","Ross Baird",1639.86,186
"North Asia","Rick Reed",1630.26,187
"North Asia","Tracy Collins",1621.41,188
"North Asia","Roger Demir",1616.55,189
"North Asia","Emily Phan",1610.55,190
"North Asia","Kean Nguyen",1594.65,191
"North Asia","Cindy Schnelling",1589.13,192
"North Asia","Janet Molinari",1583.31,193
"North Asia","Damala Kotsonis",1543.23,194
"North Asia","Sarah Brown",1529.17,195
"North Asia","Fred McMath",1527.12,196
"North Asia","Sharelle Roach",1518.49,197
"North Asia","Bobby Elias",1517.38,198
"North Asia","Dennis Kane",1517.37,199
"North Asia","David Smith",1508.16,200
"North Asia","Jim Sink",1504.80,201
"North Asia","Sue Ann Reed",1499.00,202
"North Asia","Sample Company A",1496.58,203
"North Asia","Craig Leslie",1485.30,204
"North Asia","Dorothy Wardle",1474.29,205
"North Asia","Jessica Myrick",1471.08,206
"North Asia","Tracy Hopkins",1460.07,207
"North Asia","Frank Carlisle",1456.34,208
"North Asia","Craig Molinari",1451.96,209
"North Asia","Ricardo Emerson",1444.98,210
"North Asia","Kean Takahito",1425.30,211
"North Asia","Rob Lucas",1416.24,212
"North Asia","Troy Blackwell",1407.17,213
"North Asia","Sarah Foster",1405.70,214
"North Asia","Charles Sheldon",1401.93,215
"North Asia","Alan Dominguez",1398.39,216
"North Asia","Doug Jacobs",1395.36,217
"North Asia","Ted Butterfield",1390.02,218
"North Asia","Arthur Wiediger",1381.53,219
"North Asia","Mike Vittorini",1378.02,220
"North Asia","Nick Radford",1376.82,221
"North Asia","Greg Guthrie",1374.72,222
"North Asia","Yana Sorensen",1371.42,223
"North Asia","Greg Maxwell",1370.97,224
"North Asia","Dan Campbell",1358.78,225
"North Asia","Harry Marie",1348.92,226
"North Asia","Katharine Harms",1318.02,227
"North Asia","Kristen Hastings",1316.54,228
"North Asia","Chad McGuire",1315.47,229
"North Asia","Theresa Coyne",1310.31,230
"North Asia","Speros Goranitis",1302.12,231
"North Asia","Sonia Cooley",1300.92,232
"North Asia","Michelle Arnett",1298.94,233
"North Asia","Michael Chen",1285.56,234
"North Asia","Ted Trevino",1284.03,235
"North Asia","Mitch Willingham",1282.94,236
"North Asia","Paul Gonzalez",1282.12,237
"North Asia","Cynthia Voltz",1280.79,238
"North Asia","Tracy Poddar",1271.13,239
"North Asia","Victoria Brennan",1270.29,240
"North Asia","John Stevenson",1263.54,241
"North Asia","Matthew Clasen",1259.58,242
"North Asia","Duane Noonan",1255.50,243
"North Asia","Justin MacKendrick",1251.63,244
"North Asia","Pete Takahito",1249.98,245
"North Asia","Joy Bell-",1215.33,246
"North Asia","Jack O'Briant",1205.94,247
"North Asia","Logan Currie",1194.39,248
"North Asia","Christopher Conant",1185.97,249
"North Asia","Ricardo Sperren",1184.88,250
"North Asia","Toby Swindell",1177.98,251
"North Asia","Anna Häberlin",1176.75,252
"North Asia","Aaron Bergman",1166.51,253
"North Asia","Erica Smith",1154.64,254
"North Asia","Philip Fox",1147.86,255
"North Asia","Eric Murdock",1138.80,256
"North Asia","Nick Zandusky",1135.53,257
"North Asia","Erica Hackney",1121.07,258
"North Asia","Ryan Crowe",1116.54,259
"North Asia","Ben Wallace",1115.37,260
"North Asia","Erica Bern",1114.95,261
"North Asia","Suzanne McNair",1110.39,262
